Row ID	Order ID	Order Date	Ship Date	Ship Mode	Customer ID	Country	City	State	Postal Code	Region	Product ID	Quantity
22	CA-2017-137330	12/9/2017	12/13/2017	Standard Class	KB-16585	United States	Fremont	Nebraska	68025	Central	OFF-AR-10000246	7
23	CA-2017-137330	12/9/2017	12/13/2017	Standard Class	KB-16585	United States	Fremont	Nebraska	68025	Central	OFF-AP-10001492	7
9938	CA-2017-164889	6/3/2017	6/6/2017	Second Class	CP-12340	United States	Los Angeles	California	90049	West	FUR-TA-10001676	2
9936	CA-2017-114405	4/7/2017	4/12/2017	Standard Class	AS-10240	United States	Philadelphia	Pennsylvania	19120	East	OFF-ST-10001627	3
26	CA-2017-121755	1/16/2017	1/20/2017	Second Class	EH-13945	United States	Los Angeles	California	90049	West	OFF-BI-10001634	2
27	CA-2017-121755	1/16/2017	1/20/2017	Second Class	EH-13945	United States	Los Angeles	California	90049	West	TEC-AC-10003027	3
9935	CA-2017-114405	4/7/2017	4/12/2017	Standard Class	AS-10240	United States	Philadelphia	Pennsylvania	19120	East	OFF-AP-10003278	3
9930	CA-2017-129630	9/4/2017	9/4/2017	Same Day	IM-15055	United States	San Francisco	California	94122	West	TEC-CO-10003763	5
9929	CA-2017-129630	9/4/2017	9/4/2017	Same Day	IM-15055	United States	San Francisco	California	94122	West	FUR-FU-10000260	3
9921	CA-2017-149272	3/15/2017	3/19/2017	Standard Class	MY-18295	United States	Bryan	Texas	77803	Central	OFF-BI-10004233	7
9920	CA-2017-149272	3/15/2017	3/19/2017	Standard Class	MY-18295	United States	Bryan	Texas	77803	Central	FUR-CH-10000863	5
9899	CA-2017-112830	6/6/2017	6/10/2017	Standard Class	LP-17095	United States	Fairfield	Ohio	45014	East	FUR-FU-10004845	2
9898	CA-2017-112830	6/6/2017	6/10/2017	Standard Class	LP-17095	United States	Fairfield	Ohio	45014	East	FUR-FU-10004306	3
9895	US-2017-115441	7/25/2017	7/28/2017	Second Class	SH-19975	United States	Milwaukee	Wisconsin	53209	Central	FUR-FU-10001756	5
36	CA-2017-117590	12/8/2017	12/10/2017	First Class	GH-14485	United States	Richardson	Texas	75080	Central	TEC-PH-10004977	7
37	CA-2017-117590	12/8/2017	12/10/2017	First Class	GH-14485	United States	Richardson	Texas	75080	Central	FUR-FU-10003664	5
9894	US-2017-115441	7/25/2017	7/28/2017	Second Class	SH-19975	United States	Milwaukee	Wisconsin	53209	Central	FUR-CH-10004626	4
9893	US-2017-115441	7/25/2017	7/28/2017	Second Class	SH-19975	United States	Milwaukee	Wisconsin	53209	Central	TEC-PH-10002262	5
9892	US-2017-115441	7/25/2017	7/28/2017	Second Class	SH-19975	United States	Milwaukee	Wisconsin	53209	Central	TEC-AC-10003116	7
9891	US-2017-115441	7/25/2017	7/28/2017	Second Class	SH-19975	United States	Milwaukee	Wisconsin	53209	Central	OFF-PA-10004996	2
9880	CA-2017-122581	8/21/2017	8/25/2017	Standard Class	JK-15370	United States	New York City	New York	10035	East	FUR-CH-10002961	7
43	CA-2017-101343	7/17/2017	7/22/2017	Standard Class	RA-19885	United States	Los Angeles	California	90049	West	OFF-ST-10003479	2
9875	CA-2017-166653	9/22/2017	9/24/2017	Second Class	NP-18685	United States	Parma	Ohio	44134	East	OFF-EN-10003055	2
45	CA-2017-118255	3/11/2017	3/13/2017	First Class	ON-18715	United States	Eagan	Minnesota	55122	Central	TEC-AC-10000171	2
46	CA-2017-118255	3/11/2017	3/13/2017	First Class	ON-18715	United States	Eagan	Minnesota	55122	Central	OFF-BI-10003291	2
9874	CA-2017-100587	12/10/2017	12/14/2017	Standard Class	SL-20155	United States	New York City	New York	10024	East	OFF-PA-10004609	1
48	CA-2017-169194	6/20/2017	6/25/2017	Standard Class	LH-16900	United States	Dover	Delaware	19901	East	TEC-AC-10002167	3
49	CA-2017-169194	6/20/2017	6/25/2017	Standard Class	LH-16900	United States	Dover	Delaware	19901	East	TEC-PH-10003988	2
9854	CA-2017-158155	5/2/2017	5/6/2017	Standard Class	EH-13765	United States	New York City	New York	10009	East	FUR-FU-10002253	5
9853	CA-2017-158155	5/2/2017	5/6/2017	Standard Class	EH-13765	United States	New York City	New York	10009	East	OFF-PA-10000533	2
9852	CA-2017-158155	5/2/2017	5/6/2017	Standard Class	EH-13765	United States	New York City	New York	10009	East	OFF-BI-10001670	3
9851	CA-2017-158155	5/2/2017	5/6/2017	Standard Class	EH-13765	United States	New York City	New York	10009	East	FUR-FU-10000732	2
54	CA-2017-105816	12/11/2017	12/17/2017	Standard Class	JM-15265	United States	New York City	New York	10024	East	OFF-FA-10000304	7
55	CA-2017-105816	12/11/2017	12/17/2017	Standard Class	JM-15265	United States	New York City	New York	10024	East	TEC-PH-10002447	5
56	CA-2017-111682	6/17/2017	6/18/2017	First Class	TB-21055	United States	Troy	New York	12180	East	OFF-ST-10000604	6
57	CA-2017-111682	6/17/2017	6/18/2017	First Class	TB-21055	United States	Troy	New York	12180	East	OFF-PA-10001569	5
58	CA-2017-111682	6/17/2017	6/18/2017	First Class	TB-21055	United States	Troy	New York	12180	East	FUR-CH-10003968	5
59	CA-2017-111682	6/17/2017	6/18/2017	First Class	TB-21055	United States	Troy	New York	12180	East	OFF-PA-10000587	2
60	CA-2017-111682	6/17/2017	6/18/2017	First Class	TB-21055	United States	Troy	New York	12180	East	TEC-AC-10002167	2
61	CA-2017-111682	6/17/2017	6/18/2017	First Class	TB-21055	United States	Troy	New York	12180	East	OFF-BI-10001460	4
62	CA-2017-111682	6/17/2017	6/18/2017	First Class	TB-21055	United States	Troy	New York	12180	East	OFF-AR-10001868	1
9843	US-2017-125402	9/25/2017	10/1/2017	Standard Class	DL-12865	United States	Long Beach	California	90805	West	FUR-CH-10000665	4
9842	US-2017-125402	9/25/2017	10/1/2017	Standard Class	DL-12865	United States	Long Beach	California	90805	West	OFF-AR-10002255	2
9841	US-2017-125402	9/25/2017	10/1/2017	Standard Class	DL-12865	United States	Long Beach	California	90805	West	TEC-PH-10003356	8
9840	US-2017-125402	9/25/2017	10/1/2017	Standard Class	DL-12865	United States	Long Beach	California	90805	West	TEC-CO-10001943	3
9839	US-2017-125402	9/25/2017	10/1/2017	Standard Class	DL-12865	United States	Long Beach	California	90805	West	OFF-LA-10001771	1
9838	US-2017-125402	9/25/2017	10/1/2017	Standard Class	DL-12865	United States	Long Beach	California	90805	West	OFF-LA-10003923	2
9837	US-2017-125402	9/25/2017	10/1/2017	Standard Class	DL-12865	United States	Long Beach	California	90805	West	OFF-PA-10000141	5
70	CA-2017-119823	6/4/2017	6/6/2017	First Class	KD-16270	United States	Springfield	Virginia	22153	South	OFF-PA-10000482	2
71	CA-2017-106075	9/18/2017	9/23/2017	Standard Class	HM-14980	United States	New York City	New York	10009	East	OFF-BI-10004654	1
9836	CA-2017-126627	10/10/2017	10/12/2017	First Class	WB-21850	United States	La Porte	Texas	77571	Central	OFF-BI-10001597	2
9835	CA-2017-126627	10/10/2017	10/12/2017	First Class	WB-21850	United States	La Porte	Texas	77571	Central	FUR-FU-10004963	4
9815	CA-2017-117583	11/27/2017	11/30/2017	First Class	CB-12025	United States	East Orange	New Jersey	7017	East	OFF-BI-10004233	5
9814	CA-2017-117583	11/27/2017	11/30/2017	First Class	CB-12025	United States	East Orange	New Jersey	7017	East	OFF-PA-10000100	5
9813	CA-2017-117583	11/27/2017	11/30/2017	First Class	CB-12025	United States	East Orange	New Jersey	7017	East	OFF-AR-10000658	3
9812	CA-2017-117583	11/27/2017	11/30/2017	First Class	CB-12025	United States	East Orange	New Jersey	7017	East	OFF-PA-10001246	4
9807	CA-2017-136322	10/21/2017	10/26/2017	Standard Class	AP-10720	United States	Fort Lauderdale	Florida	33311	South	OFF-BI-10004817	8
9806	CA-2017-136322	10/21/2017	10/26/2017	Standard Class	AP-10720	United States	Fort Lauderdale	Florida	33311	South	FUR-FU-10002878	2
80	CA-2017-127208	6/12/2017	6/15/2017	First Class	SC-20770	United States	Decatur	Alabama	35601	South	OFF-AP-10002118	1
81	CA-2017-127208	6/12/2017	6/15/2017	First Class	SC-20770	United States	Decatur	Alabama	35601	South	OFF-BI-10002309	3
9796	CA-2017-125920	5/21/2017	5/28/2017	Standard Class	SH-19975	United States	Chicago	Illinois	60610	Central	OFF-BI-10003429	3
9782	CA-2017-153178	9/14/2017	9/18/2017	Standard Class	CL-12565	United States	Long Beach	New York	11561	East	OFF-BI-10004390	2
9781	CA-2017-153178	9/14/2017	9/18/2017	Standard Class	CL-12565	United States	Long Beach	New York	11561	East	TEC-PH-10001944	3
9774	CA-2017-160234	6/26/2017	7/3/2017	Standard Class	PF-19225	United States	Atlanta	Georgia	30318	South	TEC-PH-10004434	1
9773	CA-2017-104983	7/3/2017	7/3/2017	Same Day	FM-14215	United States	Philadelphia	Pennsylvania	19143	East	OFF-PA-10000167	5
9772	CA-2017-123533	11/24/2017	11/30/2017	Standard Class	SC-20050	United States	Hialeah	Florida	33012	South	OFF-AP-10002765	2
9771	CA-2017-123533	11/24/2017	11/30/2017	Standard Class	SC-20050	United States	Hialeah	Florida	33012	South	OFF-PA-10001609	4
89	CA-2017-159695	4/5/2017	4/10/2017	Second Class	GM-14455	United States	Houston	Texas	77095	Central	OFF-ST-10003442	7
90	CA-2017-109806	9/17/2017	9/22/2017	Standard Class	JS-15685	United States	Los Angeles	California	90036	West	OFF-AR-10004930	3
91	CA-2017-109806	9/17/2017	9/22/2017	Standard Class	JS-15685	United States	Los Angeles	California	90036	West	TEC-PH-10004093	2
92	CA-2017-109806	9/17/2017	9/22/2017	Standard Class	JS-15685	United States	Los Angeles	California	90036	West	OFF-PA-10000304	1
9770	CA-2017-123533	11/24/2017	11/30/2017	Standard Class	SC-20050	United States	Hialeah	Florida	33012	South	FUR-BO-10001619	5
9760	CA-2017-146913	10/31/2017	11/5/2017	Standard Class	SF-20965	United States	San Francisco	California	94109	West	FUR-CH-10001854	5
9753	US-2017-158680	7/1/2017	7/2/2017	First Class	NZ-18565	United States	Seattle	Washington	98115	West	OFF-BI-10000145	1
9752	CA-2017-113390	10/11/2017	10/15/2017	Standard Class	EP-13915	United States	Chicago	Illinois	60610	Central	OFF-AR-10001446	3
9751	CA-2017-113390	10/11/2017	10/15/2017	Standard Class	EP-13915	United States	Chicago	Illinois	60610	Central	OFF-AR-10003183	2
9750	CA-2017-158358	3/4/2017	3/8/2017	Standard Class	EM-13810	United States	Dover	New Hampshire	3820	East	TEC-AC-10002567	2
99	CA-2017-149223	9/6/2017	9/11/2017	Standard Class	ER-13855	United States	Saint Paul	Minnesota	55106	Central	OFF-AP-10000358	6
100	CA-2017-158568	8/29/2017	9/2/2017	Standard Class	RB-19465	United States	Chicago	Illinois	60610	Central	OFF-PA-10003256	7
101	CA-2017-158568	8/29/2017	9/2/2017	Standard Class	RB-19465	United States	Chicago	Illinois	60610	Central	TEC-AC-10001767	3
102	CA-2017-158568	8/29/2017	9/2/2017	Standard Class	RB-19465	United States	Chicago	Illinois	60610	Central	OFF-BI-10002609	3
103	CA-2017-129903	12/1/2017	12/4/2017	Second Class	GZ-14470	United States	Rochester	Minnesota	55901	Central	OFF-PA-10004040	4
9744	CA-2017-137127	6/16/2017	6/22/2017	Standard Class	JJ-15445	United States	Newark	Delaware	19711	East	OFF-LA-10001641	3
9723	CA-2017-105781	2/16/2017	2/20/2017	Standard Class	JF-15565	United States	New York City	New York	10024	East	TEC-AC-10003628	3
9722	CA-2017-105781	2/16/2017	2/20/2017	Standard Class	JF-15565	United States	New York City	New York	10024	East	FUR-CH-10001802	3
9721	CA-2017-119641	9/22/2017	9/26/2017	Standard Class	CS-12250	United States	Green Bay	Wisconsin	54302	Central	FUR-FU-10002445	2
9719	CA-2017-108210	5/30/2017	5/31/2017	Same Day	AT-10735	United States	Houston	Texas	77041	Central	TEC-AC-10000109	5
9718	CA-2017-108210	5/30/2017	5/31/2017	Same Day	AT-10735	United States	Houston	Texas	77041	Central	TEC-PH-10002293	5
9717	US-2017-144477	8/12/2017	8/14/2017	Second Class	DB-13270	United States	Philadelphia	Pennsylvania	19134	East	OFF-AR-10000914	4
9716	CA-2017-116379	11/7/2017	11/12/2017	Standard Class	LD-17005	United States	San Francisco	California	94122	West	OFF-BI-10001543	2
112	CA-2017-128867	11/3/2017	11/10/2017	Standard Class	CL-12565	United States	Urbandale	Iowa	50322	Central	OFF-AR-10000380	2
113	CA-2017-128867	11/3/2017	11/10/2017	Standard Class	CL-12565	United States	Urbandale	Iowa	50322	Central	OFF-BI-10003981	6
9710	CA-2017-161746	10/21/2017	10/27/2017	Standard Class	CS-11950	United States	Los Angeles	California	90045	West	OFF-ST-10002743	3
9709	CA-2017-161746	10/21/2017	10/27/2017	Standard Class	CS-11950	United States	Los Angeles	California	90045	West	FUR-FU-10003731	2
9708	CA-2017-161746	10/21/2017	10/27/2017	Standard Class	CS-11950	United States	Los Angeles	California	90045	West	OFF-AR-10000390	3
9707	CA-2017-161746	10/21/2017	10/27/2017	Standard Class	CS-11950	United States	Los Angeles	California	90045	West	FUR-CH-10004626	3
9702	CA-2017-105291	10/30/2017	11/4/2017	Standard Class	SP-20920	United States	San Luis Obispo	California	93405	West	OFF-FA-10003059	2
9698	CA-2017-122511	3/11/2017	3/11/2017	Same Day	BT-11485	United States	Philadelphia	Pennsylvania	19140	East	FUR-FU-10001037	4
120	CA-2017-103730	6/12/2017	6/15/2017	First Class	SC-20725	United States	Wilmington	Delaware	19805	East	FUR-FU-10002157	3
121	CA-2017-103730	6/12/2017	6/15/2017	First Class	SC-20725	United States	Wilmington	Delaware	19805	East	OFF-BI-10003910	4
122	CA-2017-103730	6/12/2017	6/15/2017	First Class	SC-20725	United States	Wilmington	Delaware	19805	East	OFF-ST-10000777	6
123	CA-2017-103730	6/12/2017	6/15/2017	First Class	SC-20725	United States	Wilmington	Delaware	19805	East	OFF-EN-10002500	9
124	CA-2017-103730	6/12/2017	6/15/2017	First Class	SC-20725	United States	Wilmington	Delaware	19805	East	TEC-PH-10003875	7
9696	US-2017-151260	12/11/2017	12/14/2017	First Class	SC-20695	United States	Springfield	Ohio	45503	East	OFF-AP-10002892	4
9679	CA-2017-144785	4/18/2017	4/23/2017	Standard Class	CS-12490	United States	New York City	New York	10009	East	OFF-SU-10004290	1
9678	CA-2017-144785	4/18/2017	4/23/2017	Standard Class	CS-12490	United States	New York City	New York	10009	East	OFF-AR-10001573	3
9676	CA-2017-137393	5/6/2017	5/10/2017	Standard Class	GM-14500	United States	Bakersfield	California	93309	West	FUR-FU-10001617	4
129	US-2017-125969	11/6/2017	11/10/2017	Second Class	LS-16975	United States	Los Angeles	California	90004	West	FUR-CH-10001146	2
130	US-2017-125969	11/6/2017	11/10/2017	Second Class	LS-16975	United States	Los Angeles	California	90004	West	FUR-FU-10003773	3
9674	CA-2017-114867	12/23/2017	12/28/2017	Standard Class	FM-14290	United States	Philadelphia	Pennsylvania	19143	East	TEC-PH-10002645	5
9673	CA-2017-114867	12/23/2017	12/28/2017	Standard Class	FM-14290	United States	Philadelphia	Pennsylvania	19143	East	OFF-PA-10000477	2
9669	CA-2017-126270	4/23/2017	4/27/2017	Standard Class	AF-10870	United States	San Clemente	California	92672	West	OFF-EN-10004386	3
134	CA-2017-145583	10/13/2017	10/19/2017	Standard Class	LC-16885	United States	Roseville	California	95661	West	OFF-PA-10001804	3
135	CA-2017-145583	10/13/2017	10/19/2017	Standard Class	LC-16885	United States	Roseville	California	95661	West	OFF-PA-10001736	1
136	CA-2017-145583	10/13/2017	10/19/2017	Standard Class	LC-16885	United States	Roseville	California	95661	West	OFF-AR-10001149	4
137	CA-2017-145583	10/13/2017	10/19/2017	Standard Class	LC-16885	United States	Roseville	California	95661	West	OFF-FA-10002988	2
138	CA-2017-145583	10/13/2017	10/19/2017	Standard Class	LC-16885	United States	Roseville	California	95661	West	OFF-BI-10004781	3
139	CA-2017-145583	10/13/2017	10/19/2017	Standard Class	LC-16885	United States	Roseville	California	95661	West	OFF-SU-10001218	6
140	CA-2017-145583	10/13/2017	10/19/2017	Standard Class	LC-16885	United States	Roseville	California	95661	West	FUR-FU-10001706	14
141	CA-2017-110366	9/5/2017	9/7/2017	Second Class	JD-15895	United States	Philadelphia	Pennsylvania	19140	East	FUR-FU-10004848	2
9668	CA-2017-126270	4/23/2017	4/27/2017	Standard Class	AF-10870	United States	San Clemente	California	92672	West	OFF-BI-10002764	7
9663	CA-2017-160717	6/6/2017	6/11/2017	Standard Class	ME-17320	United States	Santa Barbara	California	93101	West	TEC-PH-10001760	3
9662	CA-2017-160717	6/6/2017	6/11/2017	Standard Class	ME-17320	United States	Santa Barbara	California	93101	West	TEC-AC-10002134	2
9661	CA-2017-160717	6/6/2017	6/11/2017	Standard Class	ME-17320	United States	Santa Barbara	California	93101	West	TEC-PH-10001459	9
9653	CA-2017-107104	11/26/2017	11/30/2017	Standard Class	MS-17365	United States	Los Angeles	California	90045	West	FUR-FU-10002937	6
9652	CA-2017-107104	11/26/2017	11/30/2017	Standard Class	MS-17365	United States	Los Angeles	California	90045	West	OFF-AP-10000055	2
148	CA-2017-114489	12/5/2017	12/9/2017	Standard Class	JE-16165	United States	Franklin	Wisconsin	53132	Central	TEC-PH-10000215	11
149	CA-2017-114489	12/5/2017	12/9/2017	Standard Class	JE-16165	United States	Franklin	Wisconsin	53132	Central	TEC-PH-10001448	3
150	CA-2017-114489	12/5/2017	12/9/2017	Standard Class	JE-16165	United States	Franklin	Wisconsin	53132	Central	FUR-CH-10000454	8
151	CA-2017-114489	12/5/2017	12/9/2017	Standard Class	JE-16165	United States	Franklin	Wisconsin	53132	Central	OFF-BI-10002735	5
152	CA-2017-158834	3/13/2017	3/16/2017	First Class	TW-21025	United States	Scottsdale	Arizona	85254	West	OFF-AP-10000326	5
153	CA-2017-158834	3/13/2017	3/16/2017	First Class	TW-21025	United States	Scottsdale	Arizona	85254	West	TEC-PH-10001254	2
9651	CA-2017-107104	11/26/2017	11/30/2017	Standard Class	MS-17365	United States	Los Angeles	California	90045	West	OFF-AR-10004269	9
9650	CA-2017-107104	11/26/2017	11/30/2017	Standard Class	MS-17365	United States	Los Angeles	California	90045	West	FUR-BO-10002213	8
9632	CA-2017-168844	5/31/2017	6/6/2017	Standard Class	NM-18520	United States	New York City	New York	10011	East	TEC-PH-10003215	6
9631	CA-2017-168844	5/31/2017	6/6/2017	Standard Class	NM-18520	United States	New York City	New York	10011	East	OFF-BI-10002609	3
9617	CA-2017-140256	8/22/2017	8/29/2017	Standard Class	PW-19030	United States	Los Angeles	California	90049	West	OFF-AR-10002255	2
159	CA-2017-114104	11/20/2017	11/24/2017	Standard Class	NP-18670	United States	Edmond	Oklahoma	73034	Central	OFF-LA-10002475	2
160	CA-2017-114104	11/20/2017	11/24/2017	Standard Class	NP-18670	United States	Edmond	Oklahoma	73034	Central	TEC-PH-10004536	7
161	CA-2017-162733	5/11/2017	5/12/2017	First Class	TT-21070	United States	Los Angeles	California	90045	West	OFF-PA-10002751	1
9613	CA-2017-110086	9/18/2017	9/22/2017	Standard Class	BD-11320	United States	Woodland	California	95695	West	TEC-PH-10001299	2
163	CA-2017-154508	11/16/2017	11/20/2017	Standard Class	RD-19900	United States	Carlsbad	New Mexico	88220	West	OFF-EN-10001990	5
164	CA-2017-113817	11/7/2017	11/11/2017	Standard Class	MJ-17740	United States	Seattle	Washington	98115	West	OFF-BI-10004002	2
9611	CA-2017-130638	5/16/2017	5/19/2017	Second Class	SC-20095	United States	Los Angeles	California	90045	West	OFF-LA-10002195	9
9610	CA-2017-130638	5/16/2017	5/19/2017	Second Class	SC-20095	United States	Los Angeles	California	90045	West	FUR-FU-10002116	4
9604	CA-2017-129861	6/17/2017	6/23/2017	Standard Class	DM-13345	United States	Rochester	New York	14609	East	FUR-TA-10003715	3
9602	CA-2017-117604	9/4/2017	9/9/2017	Standard Class	JP-15520	United States	Jonesboro	Arkansas	72401	South	OFF-PA-10001357	5
9593	US-2017-105452	7/28/2017	8/1/2017	Standard Class	BF-11005	United States	Pasadena	Texas	77506	Central	FUR-FU-10003806	5
9592	US-2017-105452	7/28/2017	8/1/2017	Standard Class	BF-11005	United States	Pasadena	Texas	77506	Central	FUR-FU-10003691	5
9587	CA-2017-108630	11/18/2017	11/18/2017	Same Day	BE-11410	United States	Concord	California	94521	West	OFF-BI-10002437	5
9586	CA-2017-160598	8/26/2017	8/28/2017	First Class	SV-20815	United States	Miami	Florida	33142	South	OFF-PA-10002319	1
9583	CA-2017-107475	6/7/2017	6/11/2017	Standard Class	RS-19870	United States	Philadelphia	Pennsylvania	19120	East	OFF-FA-10002988	6
9564	CA-2017-129280	5/3/2017	5/5/2017	First Class	SM-20905	United States	Newark	Ohio	43055	East	OFF-LA-10000081	2
9563	CA-2017-129280	5/3/2017	5/5/2017	First Class	SM-20905	United States	Newark	Ohio	43055	East	TEC-MA-10003589	3
9562	CA-2017-129280	5/3/2017	5/5/2017	First Class	SM-20905	United States	Newark	Ohio	43055	East	TEC-AC-10002637	3
9561	CA-2017-129280	5/3/2017	5/5/2017	First Class	SM-20905	United States	Newark	Ohio	43055	East	FUR-FU-10001876	2
9560	CA-2017-129280	5/3/2017	5/5/2017	First Class	SM-20905	United States	Newark	Ohio	43055	East	OFF-ST-10002554	5
9559	CA-2017-129280	5/3/2017	5/5/2017	First Class	SM-20905	United States	Newark	Ohio	43055	East	TEC-AC-10003832	5
9554	CA-2017-125724	9/22/2017	9/27/2017	Standard Class	SM-20950	United States	Broomfield	Colorado	80020	West	FUR-FU-10000246	7
9550	CA-2017-131744	6/18/2017	6/20/2017	Second Class	SC-20770	United States	Philadelphia	Pennsylvania	19134	East	OFF-AP-10001394	3
9549	CA-2017-131744	6/18/2017	6/20/2017	Second Class	SC-20770	United States	Philadelphia	Pennsylvania	19134	East	OFF-BI-10003910	2
9548	CA-2017-131744	6/18/2017	6/20/2017	Second Class	SC-20770	United States	Philadelphia	Pennsylvania	19134	East	OFF-PA-10004610	2
9538	CA-2017-148747	9/25/2017	9/27/2017	First Class	AS-10045	United States	San Francisco	California	94110	West	FUR-BO-10002613	2
9536	CA-2017-116596	10/27/2017	10/31/2017	Standard Class	BW-11200	United States	New York City	New York	10011	East	OFF-BI-10002949	2
186	CA-2017-105018	11/28/2017	12/2/2017	Standard Class	SK-19990	United States	Fairfield	Connecticut	6824	East	OFF-BI-10001890	2
9535	CA-2017-116596	10/27/2017	10/31/2017	Standard Class	BW-11200	United States	New York City	New York	10011	East	OFF-ST-10000636	2
188	CA-2017-157000	7/16/2017	7/22/2017	Standard Class	AM-10360	United States	Grand Prairie	Texas	75051	Central	OFF-ST-10001328	3
189	CA-2017-157000	7/16/2017	7/22/2017	Standard Class	AM-10360	United States	Grand Prairie	Texas	75051	Central	OFF-PA-10001950	3
9534	CA-2017-116596	10/27/2017	10/31/2017	Standard Class	BW-11200	United States	New York City	New York	10011	East	OFF-FA-10000134	7
9533	CA-2017-116596	10/27/2017	10/31/2017	Standard Class	BW-11200	United States	New York City	New York	10011	East	FUR-CH-10000553	14
9521	CA-2017-101189	2/4/2017	2/9/2017	Standard Class	JB-15400	United States	Los Angeles	California	90049	West	OFF-ST-10004180	2
9514	CA-2017-125220	10/14/2017	10/19/2017	Standard Class	BE-11410	United States	Appleton	Wisconsin	54915	Central	TEC-AC-10003033	5
9511	CA-2017-105263	8/6/2017	8/11/2017	Standard Class	LM-17065	United States	New York City	New York	10024	East	OFF-AR-10002399	9
9506	CA-2017-113607	10/14/2017	10/18/2017	Standard Class	PW-19030	United States	New York City	New York	10009	East	OFF-PA-10001970	2
9505	CA-2017-113607	10/14/2017	10/18/2017	Standard Class	PW-19030	United States	New York City	New York	10009	East	TEC-PH-10004094	7
9504	CA-2017-101329	4/22/2017	4/29/2017	Standard Class	MM-17920	United States	Rome	New York	13440	East	OFF-AR-10003190	1
9503	CA-2017-101329	4/22/2017	4/29/2017	Standard Class	MM-17920	United States	Rome	New York	13440	East	OFF-AR-10000614	9
9501	CA-2017-149237	5/26/2017	5/30/2017	Standard Class	CM-12235	United States	Milwaukee	Wisconsin	53209	Central	FUR-FU-10002088	3
9497	US-2017-123610	5/12/2017	5/16/2017	Standard Class	VM-21835	United States	Mission Viejo	California	92691	West	OFF-AP-10002222	1
9496	US-2017-123610	5/12/2017	5/16/2017	Standard Class	VM-21835	United States	Mission Viejo	California	92691	West	TEC-AC-10004518	6
9495	CA-2017-105207	1/3/2017	1/8/2017	Standard Class	BO-11350	United States	Broken Arrow	Oklahoma	74012	Central	OFF-BI-10004364	2
9494	CA-2017-105207	1/3/2017	1/8/2017	Standard Class	BO-11350	United States	Broken Arrow	Oklahoma	74012	Central	FUR-TA-10000617	7
9490	US-2017-102232	8/5/2017	8/11/2017	Standard Class	MF-17665	United States	Huntsville	Alabama	35810	South	OFF-AR-10000538	7
