Row ID	Order ID	Order Date	Ship Date	Ship Mode	Customer ID	Country	City	State	Postal Code	Region	Product ID	Quantity
28	US-2016-150630	9/17/2016	9/21/2016	Standard Class	TB-21520	United States	Philadelphia	Pennsylvania	19140	East	FUR-BO-10004834	7
29	US-2016-150630	9/17/2016	9/21/2016	Standard Class	TB-21520	United States	Philadelphia	Pennsylvania	19140	East	OFF-BI-10000474	2
30	US-2016-150630	9/17/2016	9/21/2016	Standard Class	TB-21520	United States	Philadelphia	Pennsylvania	19140	East	FUR-FU-10004848	3
31	US-2016-150630	9/17/2016	9/21/2016	Standard Class	TB-21520	United States	Philadelphia	Pennsylvania	19140	East	OFF-EN-10001509	2
32	US-2016-150630	9/17/2016	9/21/2016	Standard Class	TB-21520	United States	Philadelphia	Pennsylvania	19140	East	OFF-AR-10004042	6
33	US-2016-150630	9/17/2016	9/21/2016	Standard Class	TB-21520	United States	Philadelphia	Pennsylvania	19140	East	OFF-BI-10001525	6
34	US-2016-150630	9/17/2016	9/21/2016	Standard Class	TB-21520	United States	Philadelphia	Pennsylvania	19140	East	OFF-AR-10001683	2
9914	CA-2016-132388	10/10/2016	10/12/2016	First Class	KN-16390	United States	Santa Barbara	California	93101	West	OFF-LA-10000414	3
9913	CA-2016-132388	10/10/2016	10/12/2016	First Class	KN-16390	United States	Santa Barbara	California	93101	West	FUR-CH-10001714	3
9911	US-2016-129007	9/13/2016	9/15/2016	First Class	KD-16615	United States	Anaheim	California	92804	West	OFF-PA-10000994	2
38	CA-2016-117415	12/27/2016	12/31/2016	Standard Class	SN-20710	United States	Houston	Texas	77041	Central	OFF-EN-10002986	9
39	CA-2016-117415	12/27/2016	12/31/2016	Standard Class	SN-20710	United States	Houston	Texas	77041	Central	FUR-BO-10002545	3
40	CA-2016-117415	12/27/2016	12/31/2016	Standard Class	SN-20710	United States	Houston	Texas	77041	Central	FUR-CH-10004218	3
41	CA-2016-117415	12/27/2016	12/31/2016	Standard Class	SN-20710	United States	Houston	Texas	77041	Central	TEC-PH-10000486	4
9910	US-2016-129007	9/13/2016	9/15/2016	First Class	KD-16615	United States	Anaheim	California	92804	West	FUR-FU-10004018	3
9909	US-2016-129007	9/13/2016	9/15/2016	First Class	KD-16615	United States	Anaheim	California	92804	West	FUR-FU-10002379	5
9908	US-2016-129007	9/13/2016	9/15/2016	First Class	KD-16615	United States	Anaheim	California	92804	West	FUR-CH-10000155	3
9907	US-2016-129007	9/13/2016	9/15/2016	First Class	KD-16615	United States	Anaheim	California	92804	West	OFF-BI-10001628	3
9906	US-2016-129007	9/13/2016	9/15/2016	First Class	KD-16615	United States	Anaheim	California	92804	West	FUR-FU-10004973	7
9889	CA-2016-127544	8/8/2016	8/12/2016	Standard Class	RD-19585	United States	Utica	New York	13501	East	TEC-AC-10000736	1
9881	CA-2016-104297	5/29/2016	5/31/2016	First Class	CC-12100	United States	Cleveland	Ohio	44105	East	OFF-PA-10000474	3
9876	CA-2016-130855	12/29/2016	1/5/2017	Standard Class	RF-19840	United States	New York City	New York	10035	East	OFF-SU-10003936	2
50	CA-2016-115742	4/18/2016	4/22/2016	Standard Class	DP-13000	United States	New Albany	Indiana	47150	Central	OFF-BI-10004410	6
51	CA-2016-115742	4/18/2016	4/22/2016	Standard Class	DP-13000	United States	New Albany	Indiana	47150	Central	OFF-LA-10002762	6
52	CA-2016-115742	4/18/2016	4/22/2016	Standard Class	DP-13000	United States	New Albany	Indiana	47150	Central	FUR-FU-10001706	2
53	CA-2016-115742	4/18/2016	4/22/2016	Standard Class	DP-13000	United States	New Albany	Indiana	47150	Central	FUR-CH-10003061	1
9868	US-2016-116981	3/26/2016	3/28/2016	Second Class	SM-20950	United States	New York City	New York	10009	East	OFF-AP-10000595	3
9867	US-2016-116981	3/26/2016	3/28/2016	Second Class	SM-20950	United States	New York City	New York	10009	East	OFF-ST-10002615	7
9858	CA-2016-164301	3/26/2016	3/30/2016	Standard Class	EB-13840	United States	Seattle	Washington	98103	West	FUR-TA-10001889	8
9822	CA-2016-162201	6/8/2016	6/12/2016	Standard Class	AG-10495	United States	Saint Petersburg	Florida	33710	South	OFF-BI-10002429	2
9821	CA-2016-162201	6/8/2016	6/12/2016	Standard Class	AG-10495	United States	Saint Petersburg	Florida	33710	South	OFF-PA-10001215	10
9820	CA-2016-162201	6/8/2016	6/12/2016	Standard Class	AG-10495	United States	Saint Petersburg	Florida	33710	South	OFF-LA-10001982	3
9819	CA-2016-162201	6/8/2016	6/12/2016	Standard Class	AG-10495	United States	Saint Petersburg	Florida	33710	South	OFF-AR-10003856	2
9818	CA-2016-162201	6/8/2016	6/12/2016	Standard Class	AG-10495	United States	Saint Petersburg	Florida	33710	South	FUR-FU-10001185	7
9817	CA-2016-162201	6/8/2016	6/12/2016	Standard Class	AG-10495	United States	Saint Petersburg	Florida	33710	South	OFF-ST-10000046	4
63	CA-2016-135545	11/24/2016	11/30/2016	Standard Class	KM-16720	United States	Los Angeles	California	90004	West	TEC-AC-10004633	2
64	CA-2016-135545	11/24/2016	11/30/2016	Standard Class	KM-16720	United States	Los Angeles	California	90004	West	OFF-BI-10001078	6
65	CA-2016-135545	11/24/2016	11/30/2016	Standard Class	KM-16720	United States	Los Angeles	California	90004	West	OFF-PA-10003892	3
66	CA-2016-135545	11/24/2016	11/30/2016	Standard Class	KM-16720	United States	Los Angeles	California	90004	West	FUR-FU-10000397	4
67	US-2016-164175	4/30/2016	5/5/2016	Standard Class	PS-18970	United States	Chicago	Illinois	60610	Central	FUR-CH-10001146	5
9816	CA-2016-162201	6/8/2016	6/12/2016	Standard Class	AG-10495	United States	Saint Petersburg	Florida	33710	South	OFF-PA-10002581	7
9805	CA-2016-122973	7/18/2016	7/20/2016	Second Class	PJ-19015	United States	New York City	New York	10024	East	FUR-FU-10002364	1
9804	CA-2016-122973	7/18/2016	7/20/2016	Second Class	PJ-19015	United States	New York City	New York	10024	East	TEC-PH-10002468	1
9803	CA-2016-122973	7/18/2016	7/20/2016	Second Class	PJ-19015	United States	New York City	New York	10024	East	OFF-BI-10004182	2
9801	CA-2016-128608	1/12/2016	1/17/2016	Standard Class	CS-12490	United States	Toledo	Ohio	43615	East	TEC-PH-10002262	3
73	US-2016-134026	4/26/2016	5/2/2016	Standard Class	JE-15745	United States	Memphis	Tennessee	38109	South	FUR-CH-10000513	8
74	US-2016-134026	4/26/2016	5/2/2016	Standard Class	JE-15745	United States	Memphis	Tennessee	38109	South	FUR-FU-10003708	2
75	US-2016-134026	4/26/2016	5/2/2016	Standard Class	JE-15745	United States	Memphis	Tennessee	38109	South	OFF-ST-10004123	1
9800	CA-2016-128608	1/12/2016	1/17/2016	Standard Class	CS-12490	United States	Toledo	Ohio	43615	East	TEC-AC-10000487	2
9799	CA-2016-128608	1/12/2016	1/17/2016	Standard Class	CS-12490	United States	Toledo	Ohio	43615	East	TEC-PH-10000912	4
9798	CA-2016-128608	1/12/2016	1/17/2016	Standard Class	CS-12490	United States	Toledo	Ohio	43615	East	TEC-PH-10004977	2
9797	CA-2016-128608	1/12/2016	1/17/2016	Standard Class	CS-12490	United States	Toledo	Ohio	43615	East	OFF-AR-10001374	2
9786	CA-2016-155635	5/9/2016	5/13/2016	Standard Class	ME-17725	United States	Louisville	Kentucky	40214	South	OFF-BI-10000962	3
9785	CA-2016-149748	5/31/2016	6/2/2016	Second Class	EM-13825	United States	Paterson	New Jersey	7501	East	FUR-FU-10001847	2
9784	CA-2016-149748	5/31/2016	6/2/2016	Second Class	EM-13825	United States	Paterson	New Jersey	7501	East	OFF-ST-10004340	1
9783	CA-2016-149748	5/31/2016	6/2/2016	Second Class	EM-13825	United States	Paterson	New Jersey	7501	East	OFF-PA-10002120	5
84	CA-2016-149734	9/3/2016	9/8/2016	Standard Class	JC-16105	United States	Durham	North Carolina	27707	South	OFF-EN-10000927	7
9742	CA-2016-117086	11/8/2016	11/12/2016	Standard Class	QJ-19255	United States	Burlington	Vermont		East	FUR-BO-10004834	5
9737	US-2016-100069	6/29/2016	7/3/2016	Standard Class	NF-18475	United States	Omaha	Nebraska	68104	Central	TEC-PH-10004667	2
9725	CA-2016-117898	12/5/2016	12/11/2016	Standard Class	TB-21250	United States	Bloomington	Illinois	61701	Central	OFF-EN-10004459	2
9693	CA-2016-107902	8/28/2016	9/2/2016	Standard Class	SM-20950	United States	Fairfield	Connecticut	6824	East	OFF-ST-10001837	11
9692	CA-2016-130183	11/13/2016	11/17/2016	Standard Class	PO-18850	United States	Houston	Texas	77041	Central	FUR-BO-10001811	3
9681	CA-2016-130113	12/27/2016	12/31/2016	Standard Class	AH-10030	United States	San Francisco	California	94122	West	TEC-PH-10003505	9
9680	CA-2016-130113	12/27/2016	12/31/2016	Standard Class	AH-10030	United States	San Francisco	California	94122	West	OFF-ST-10000046	2
9671	CA-2016-133396	8/13/2016	8/15/2016	First Class	GK-14620	United States	Greensboro	North Carolina	27405	South	OFF-AR-10001446	7
93	CA-2016-149587	1/31/2016	2/5/2016	Second Class	KB-16315	United States	Minneapolis	Minnesota	55407	Central	OFF-PA-10003177	2
94	CA-2016-149587	1/31/2016	2/5/2016	Second Class	KB-16315	United States	Minneapolis	Minnesota	55407	Central	FUR-FU-10003799	3
95	CA-2016-149587	1/31/2016	2/5/2016	Second Class	KB-16315	United States	Minneapolis	Minnesota	55407	Central	OFF-BI-10002852	2
9665	US-2016-120957	12/7/2016	12/7/2016	Same Day	KH-16690	United States	Riverside	California	92503	West	OFF-PA-10003953	2
9640	CA-2016-116638	1/28/2016	1/31/2016	Second Class	JH-15985	United States	Concord	North Carolina	28027	South	FUR-TA-10000198	13
9605	CA-2016-138625	11/2/2016	11/5/2016	First Class	EG-13900	United States	Chesapeake	Virginia	23320	South	OFF-AP-10003099	4
9600	CA-2016-116841	4/14/2016	4/18/2016	Standard Class	TP-21130	United States	Springfield	Oregon	97477	West	OFF-AP-10002403	1
9599	CA-2016-149517	9/19/2016	9/23/2016	Standard Class	FC-14245	United States	Sacramento	California	95823	West	FUR-FU-10003464	3
9578	CA-2016-143147	5/26/2016	5/28/2016	Second Class	PS-18760	United States	San Antonio	Texas	78207	Central	FUR-CH-10004754	5
9577	CA-2016-143147	5/26/2016	5/28/2016	Second Class	PS-18760	United States	San Antonio	Texas	78207	Central	TEC-MA-10004679	2
9576	CA-2016-143147	5/26/2016	5/28/2016	Second Class	PS-18760	United States	San Antonio	Texas	78207	Central	FUR-CH-10000863	1
104	US-2016-156867	11/13/2016	11/17/2016	Standard Class	LC-16870	United States	Aurora	Colorado	80013	West	TEC-AC-10001552	6
105	US-2016-156867	11/13/2016	11/17/2016	Standard Class	LC-16870	United States	Aurora	Colorado	80013	West	FUR-FU-10004006	3
106	US-2016-156867	11/13/2016	11/17/2016	Standard Class	LC-16870	United States	Aurora	Colorado	80013	West	OFF-BI-10002794	3
9575	CA-2016-148495	8/13/2016	8/13/2016	Same Day	SF-20065	United States	Pomona	California	91767	West	FUR-FU-10001889	3
9574	CA-2016-113131	9/24/2016	9/24/2016	Same Day	MB-17305	United States	Columbus	Ohio	43229	East	OFF-AR-10003504	5
9573	CA-2016-113131	9/24/2016	9/24/2016	Same Day	MB-17305	United States	Columbus	Ohio	43229	East	OFF-LA-10003510	1
110	CA-2016-129476	10/15/2016	10/20/2016	Standard Class	PA-19060	United States	Orland Park	Illinois	60462	Central	TEC-AC-10000844	5
9572	CA-2016-113131	9/24/2016	9/24/2016	Same Day	MB-17305	United States	Columbus	Ohio	43229	East	OFF-EN-10003068	2
9571	CA-2016-113131	9/24/2016	9/24/2016	Same Day	MB-17305	United States	Columbus	Ohio	43229	East	OFF-ST-10001172	2
9570	CA-2016-113131	9/24/2016	9/24/2016	Same Day	MB-17305	United States	Columbus	Ohio	43229	East	OFF-BI-10003196	6
9565	CA-2016-161242	6/1/2016	6/8/2016	Standard Class	CG-12040	United States	Los Angeles	California	90045	West	OFF-PA-10001838	2
9557	CA-2016-156853	12/3/2016	12/5/2016	Second Class	HP-14815	United States	Concord	New Hampshire	3301	East	OFF-PA-10003656	7
9556	CA-2016-111612	11/28/2016	12/2/2016	Standard Class	EB-14110	United States	Columbus	Ohio	43229	East	OFF-FA-10003021	2
9555	CA-2016-111612	11/28/2016	12/2/2016	Standard Class	EB-14110	United States	Columbus	Ohio	43229	East	FUR-FU-10003799	5
118	CA-2016-110457	3/2/2016	3/6/2016	Standard Class	DK-13090	United States	Seattle	Washington	98103	West	FUR-TA-10001768	3
119	US-2016-136476	4/5/2016	4/10/2016	Standard Class	GG-14650	United States	Bristol	Tennessee	37620	South	OFF-BI-10003650	1
9553	CA-2016-163923	5/30/2016	6/3/2016	Standard Class	BD-11560	United States	Springfield	Virginia	22153	South	TEC-AC-10000358	4
9552	CA-2016-147690	11/10/2016	11/14/2016	Standard Class	SC-20020	United States	Philadelphia	Pennsylvania	19140	East	OFF-ST-10001526	6
9551	CA-2016-160864	5/3/2016	5/6/2016	First Class	NF-18595	United States	San Jose	California	95123	West	OFF-BI-10004654	3
9545	CA-2016-135251	8/6/2016	8/10/2016	Standard Class	RP-19270	United States	Houston	Texas	77095	Central	FUR-BO-10003965	3
9544	CA-2016-135251	8/6/2016	8/10/2016	Standard Class	RP-19270	United States	Houston	Texas	77095	Central	OFF-PA-10003302	2
9543	CA-2016-135251	8/6/2016	8/10/2016	Standard Class	RP-19270	United States	Houston	Texas	77095	Central	OFF-BI-10001097	5
9542	CA-2016-135251	8/6/2016	8/10/2016	Standard Class	RP-19270	United States	Houston	Texas	77095	Central	OFF-LA-10004544	3
9541	CA-2016-135727	5/11/2016	5/16/2016	Second Class	PS-18970	United States	Phoenix	Arizona	85023	West	FUR-CH-10004540	7
9519	CA-2016-123939	8/24/2016	8/26/2016	Second Class	MS-17710	United States	Bowling Green	Ohio	43402	East	OFF-ST-10003208	3
9518	CA-2016-123939	8/24/2016	8/26/2016	Second Class	MS-17710	United States	Bowling Green	Ohio	43402	East	OFF-LA-10003190	3
9517	CA-2016-123939	8/24/2016	8/26/2016	Second Class	MS-17710	United States	Bowling Green	Ohio	43402	East	TEC-PH-10000923	3
9502	US-2016-158589	11/20/2016	11/24/2016	Standard Class	KW-16570	United States	San Francisco	California	94109	West	FUR-FU-10001546	3
9489	CA-2016-156566	10/1/2016	10/4/2016	First Class	EM-13960	United States	Portland	Oregon	97206	West	TEC-PH-10001817	2
9483	CA-2016-158351	6/20/2016	6/24/2016	Second Class	BC-11125	United States	Philadelphia	Pennsylvania	19134	East	TEC-AC-10001838	2
9478	CA-2016-100818	5/31/2016	6/5/2016	Second Class	JM-15265	United States	Chicago	Illinois	60653	Central	OFF-BI-10004364	3
9477	CA-2016-100818	5/31/2016	6/5/2016	Second Class	JM-15265	United States	Chicago	Illinois	60653	Central	FUR-FU-10002703	2
9476	CA-2016-100818	5/31/2016	6/5/2016	Second Class	JM-15265	United States	Chicago	Illinois	60653	Central	OFF-PA-10001125	7
9475	CA-2016-100818	5/31/2016	6/5/2016	Second Class	JM-15265	United States	Chicago	Illinois	60653	Central	OFF-LA-10000443	2
9455	CA-2016-129546	9/28/2016	10/5/2016	Standard Class	RP-19855	United States	Los Angeles	California	90032	West	TEC-PH-10003555	2
9454	CA-2016-129546	9/28/2016	10/5/2016	Standard Class	RP-19855	United States	Los Angeles	California	90032	West	OFF-SU-10004884	3
9453	CA-2016-129546	9/28/2016	10/5/2016	Standard Class	RP-19855	United States	Los Angeles	California	90032	West	OFF-BI-10004001	6
9452	CA-2016-129546	9/28/2016	10/5/2016	Standard Class	RP-19855	United States	Los Angeles	California	90032	West	OFF-AP-10002495	3
9446	CA-2016-168277	5/29/2016	6/3/2016	Standard Class	KB-16315	United States	Indianapolis	Indiana	46203	Central	OFF-LA-10004484	3
9445	CA-2016-104052	3/1/2016	3/2/2016	First Class	TP-21565	United States	Coppell	Texas	75019	Central	TEC-PH-10003215	4
9437	CA-2016-160787	9/25/2016	9/25/2016	Same Day	BM-11785	United States	Philadelphia	Pennsylvania	19143	East	OFF-BI-10003712	2
9436	CA-2016-119627	8/17/2016	8/23/2016	Standard Class	SC-20725	United States	Peoria	Arizona	85345	West	TEC-AC-10001142	4
146	CA-2016-110744	9/7/2016	9/12/2016	Standard Class	HA-14920	United States	Pasadena	California	91104	West	OFF-ST-10003656	7
9435	CA-2016-119627	8/17/2016	8/23/2016	Standard Class	SC-20725	United States	Peoria	Arizona	85345	West	OFF-AR-10000203	3
9434	CA-2016-119627	8/17/2016	8/23/2016	Standard Class	SC-20725	United States	Peoria	Arizona	85345	West	OFF-PA-10001937	7
9433	CA-2016-119627	8/17/2016	8/23/2016	Standard Class	SC-20725	United States	Peoria	Arizona	85345	West	TEC-AC-10002217	2
9432	CA-2016-111864	6/19/2016	6/19/2016	Same Day	PP-18955	United States	Philadelphia	Pennsylvania	19134	East	OFF-LA-10004677	2
9431	CA-2016-166219	8/28/2016	9/1/2016	Standard Class	BP-11185	United States	Dallas	Texas	75081	Central	FUR-TA-10004607	1
9430	CA-2016-166219	8/28/2016	9/1/2016	Standard Class	BP-11185	United States	Dallas	Texas	75081	Central	TEC-PH-10004165	5
9417	CA-2016-127824	10/18/2016	10/22/2016	Standard Class	JC-15775	United States	Seattle	Washington	98115	West	FUR-FU-10002505	3
154	CA-2016-124919	5/31/2016	6/2/2016	First Class	SP-20650	United States	San Jose	California	95123	West	OFF-PA-10001950	7
155	CA-2016-124919	5/31/2016	6/2/2016	First Class	SP-20650	United States	San Jose	California	95123	West	OFF-PA-10002254	4
156	CA-2016-124919	5/31/2016	6/2/2016	First Class	SP-20650	United States	San Jose	California	95123	West	OFF-ST-10001590	6
157	CA-2016-118948	5/28/2016	6/3/2016	Standard Class	NK-18490	United States	Seattle	Washington	98105	West	OFF-AR-10001547	3
9416	CA-2016-127824	10/18/2016	10/22/2016	Standard Class	JC-15775	United States	Seattle	Washington	98115	West	OFF-PA-10001184	3
9415	CA-2016-127824	10/18/2016	10/22/2016	Standard Class	JC-15775	United States	Seattle	Washington	98115	West	TEC-PH-10004094	2
9413	CA-2016-164777	1/27/2016	1/29/2016	First Class	SC-20305	United States	Los Angeles	California	90036	West	FUR-CH-10002024	5
9401	CA-2016-167696	9/16/2016	9/21/2016	Standard Class	BD-11500	United States	Newport News	Virginia	23602	South	OFF-EN-10001539	4
162	CA-2016-119697	12/28/2016	12/31/2016	Second Class	EM-13960	United States	Philadelphia	Pennsylvania	19134	East	TEC-AC-10003657	2
9393	CA-2016-130848	10/25/2016	10/25/2016	Same Day	DG-13300	United States	Denver	Colorado	80219	West	FUR-CH-10000422	8
9391	CA-2016-163734	6/19/2016	6/24/2016	Standard Class	KM-16375	United States	Houston	Texas	77070	Central	OFF-ST-10003692	5
9376	CA-2016-126347	12/14/2016	12/19/2016	Second Class	AJ-10945	United States	Los Angeles	California	90045	West	TEC-AC-10003063	2
9373	CA-2016-111339	5/29/2016	5/31/2016	First Class	VP-21760	United States	Columbus	Ohio	43229	East	OFF-FA-10002988	5
9372	CA-2016-111339	5/29/2016	5/31/2016	First Class	VP-21760	United States	Columbus	Ohio	43229	East	FUR-CH-10000863	3
9371	CA-2016-111339	5/29/2016	5/31/2016	First Class	VP-21760	United States	Columbus	Ohio	43229	East	FUR-FU-10002506	4
9357	CA-2016-110324	12/1/2016	12/5/2016	Standard Class	MA-17560	United States	Jackson	Michigan	49201	Central	OFF-PA-10001776	2
9356	CA-2016-110324	12/1/2016	12/5/2016	Standard Class	MA-17560	United States	Jackson	Michigan	49201	Central	OFF-AR-10000823	2
9355	CA-2016-110324	12/1/2016	12/5/2016	Standard Class	MA-17560	United States	Jackson	Michigan	49201	Central	OFF-PA-10001826	3
9331	US-2016-153283	11/12/2016	11/18/2016	Standard Class	EB-14110	United States	New York City	New York	10035	East	OFF-EN-10001539	2
9330	CA-2016-164497	11/28/2016	11/30/2016	First Class	AJ-10945	United States	San Francisco	California	94110	West	OFF-AP-10004655	4
9315	CA-2016-111948	11/11/2016	11/11/2016	Same Day	AG-10495	United States	Detroit	Michigan	48234	Central	OFF-AP-10002311	2
9314	CA-2016-111948	11/11/2016	11/11/2016	Same Day	AG-10495	United States	Detroit	Michigan	48234	Central	OFF-ST-10003282	7
9306	CA-2016-137603	9/19/2016	9/24/2016	Standard Class	MH-17290	United States	Santa Fe	New Mexico	87505	West	OFF-AR-10001972	5
9305	US-2016-163433	4/18/2016	4/22/2016	Second Class	MP-17965	United States	Mcallen	Texas	78501	Central	OFF-BI-10000320	1
178	US-2016-101511	11/21/2016	11/23/2016	Second Class	JE-15745	United States	Newark	Ohio	43055	East	FUR-CH-10004698	7
179	US-2016-101511	11/21/2016	11/23/2016	Second Class	JE-15745	United States	Newark	Ohio	43055	East	OFF-SU-10002189	5
180	CA-2016-137225	12/15/2016	12/19/2016	Standard Class	JK-15640	United States	New York City	New York	10009	East	OFF-AR-10001940	1
9304	US-2016-163433	4/18/2016	4/22/2016	Second Class	MP-17965	United States	Mcallen	Texas	78501	Central	OFF-PA-10003936	3
9303	US-2016-163433	4/18/2016	4/22/2016	Second Class	MP-17965	United States	Mcallen	Texas	78501	Central	OFF-AR-10003481	3
9302	US-2016-163433	4/18/2016	4/22/2016	Second Class	MP-17965	United States	Mcallen	Texas	78501	Central	TEC-PH-10001870	2
9301	US-2016-163433	4/18/2016	4/22/2016	Second Class	MP-17965	United States	Mcallen	Texas	78501	Central	FUR-CH-10000225	1
9300	US-2016-163433	4/18/2016	4/22/2016	Second Class	MP-17965	United States	Mcallen	Texas	78501	Central	OFF-BI-10003676	2
9299	US-2016-163433	4/18/2016	4/22/2016	Second Class	MP-17965	United States	Mcallen	Texas	78501	Central	OFF-AR-10003373	3
9298	US-2016-163433	4/18/2016	4/22/2016	Second Class	MP-17965	United States	Mcallen	Texas	78501	Central	TEC-PH-10003357	4
9297	US-2016-163433	4/18/2016	4/22/2016	Second Class	MP-17965	United States	Mcallen	Texas	78501	Central	TEC-AC-10003590	2
9286	CA-2016-102778	11/21/2016	11/24/2016	First Class	JH-15820	United States	Monroe	North Carolina	28110	South	FUR-FU-10000087	1
190	CA-2016-102281	10/12/2016	10/14/2016	First Class	MP-17470	United States	New York City	New York	10035	East	FUR-BO-10002613	4
191	CA-2016-102281	10/12/2016	10/14/2016	First Class	MP-17470	United States	New York City	New York	10035	East	TEC-PH-10001552	6
192	CA-2016-102281	10/12/2016	10/14/2016	First Class	MP-17470	United States	New York City	New York	10035	East	OFF-PA-10000061	8
193	CA-2016-102281	10/12/2016	10/14/2016	First Class	MP-17470	United States	New York City	New York	10035	East	FUR-BO-10002545	3
194	CA-2016-102281	10/12/2016	10/14/2016	First Class	MP-17470	United States	New York City	New York	10035	East	OFF-AR-10003514	5
195	CA-2016-131457	10/31/2016	11/6/2016	Standard Class	MZ-17515	United States	Redlands	California	92374	West	OFF-EN-10001509	7
9269	CA-2016-151869	9/25/2016	9/25/2016	Same Day	CS-11950	United States	Freeport	New York	11520	East	OFF-PA-10002947	3
9268	CA-2016-151869	9/25/2016	9/25/2016	Same Day	CS-11950	United States	Freeport	New York	11520	East	FUR-CH-10001545	1
9264	CA-2016-124499	10/9/2016	10/13/2016	Standard Class	FM-14380	United States	Detroit	Michigan	48227	Central	OFF-AP-10002191	5
9263	CA-2016-124499	10/9/2016	10/13/2016	Standard Class	FM-14380	United States	Detroit	Michigan	48227	Central	FUR-CH-10000513	3
9220	US-2016-164238	8/16/2016	8/20/2016	Standard Class	JW-15955	United States	Philadelphia	Pennsylvania	19120	East	FUR-BO-10000780	3
9219	US-2016-164238	8/16/2016	8/20/2016	Standard Class	JW-15955	United States	Philadelphia	Pennsylvania	19120	East	OFF-ST-10002352	7
9212	CA-2016-167479	3/14/2016	3/19/2016	Standard Class	AI-10855	United States	Roseville	California	95661	West	OFF-PA-10002105	3
9194	CA-2016-141810	11/2/2016	11/7/2016	Standard Class	BB-10990	United States	San Antonio	Texas	78207	Central	TEC-PH-10002200	2
