Row ID	Order ID	Order Date	Ship Date	Ship Mode	Customer ID	Country	City	State	Postal Code	Region	Product ID	Quantity
9900	US-2015-117380	3/28/2015	4/3/2015	Standard Class	MP-18175	United States	Springfield	Ohio	45503	East	FUR-TA-10000198	1
9897	CA-2015-156342	6/17/2015	6/20/2015	Second Class	JF-15415	United States	Chicago	Illinois	60653	Central	OFF-PA-10001725	2
9896	CA-2015-115049	9/26/2015	10/1/2015	Standard Class	MM-17920	United States	Chicago	Illinois	60623	Central	TEC-AC-10004859	11
9887	CA-2015-146997	1/23/2015	1/27/2015	Standard Class	SG-20605	United States	Lafayette	Indiana	47905	Central	OFF-FA-10003467	3
9886	CA-2015-112291	4/3/2015	4/8/2015	Standard Class	KE-16420	United States	Los Angeles	California	90008	West	TEC-AC-10000736	2
9885	CA-2015-112291	4/3/2015	4/8/2015	Standard Class	KE-16420	United States	Los Angeles	California	90008	West	TEC-AC-10001284	3
9884	CA-2015-112291	4/3/2015	4/8/2015	Standard Class	KE-16420	United States	Los Angeles	California	90008	West	OFF-EN-10001415	2
9883	CA-2015-153927	8/12/2015	8/13/2015	First Class	LL-16840	United States	Woodstock	Georgia	30188	South	TEC-AC-10000023	13
9882	CA-2015-153927	8/12/2015	8/13/2015	First Class	LL-16840	United States	Woodstock	Georgia	30188	South	OFF-BI-10000138	3
9871	CA-2015-114195	11/1/2015	11/3/2015	First Class	EA-14035	United States	Mason	Ohio	45040	East	OFF-BI-10001658	3
9870	CA-2015-114195	11/1/2015	11/3/2015	First Class	EA-14035	United States	Mason	Ohio	45040	East	OFF-BI-10000494	2
9869	CA-2015-114195	11/1/2015	11/3/2015	First Class	EA-14035	United States	Mason	Ohio	45040	East	FUR-FU-10002253	2
9857	CA-2015-120950	11/6/2015	11/11/2015	Standard Class	GA-14515	United States	Columbus	Georgia	31907	South	OFF-PA-10000587	6
9850	CA-2015-142979	4/12/2015	4/18/2015	Standard Class	EH-13765	United States	Lodi	California	95240	West	OFF-AR-10002987	2
9846	CA-2015-163867	6/3/2015	6/6/2015	First Class	RE-19450	United States	Decatur	Illinois	62521	Central	OFF-ST-10000877	3
9845	CA-2015-163867	6/3/2015	6/6/2015	First Class	RE-19450	United States	Decatur	Illinois	62521	Central	FUR-FU-10001475	7
9844	CA-2015-163867	6/3/2015	6/6/2015	First Class	RE-19450	United States	Decatur	Illinois	62521	Central	OFF-LA-10001771	4
9833	CA-2015-133963	5/18/2015	5/22/2015	Second Class	GA-14515	United States	Dallas	Texas	75220	Central	OFF-PA-10001526	1
9832	CA-2015-113257	12/16/2015	12/18/2015	Second Class	SC-20305	United States	Beaumont	Texas	77705	Central	FUR-FU-10001706	7
9831	CA-2015-113257	12/16/2015	12/18/2015	Second Class	SC-20305	United States	Beaumont	Texas	77705	Central	TEC-AC-10004171	4
9827	US-2015-164406	8/15/2015	8/19/2015	Standard Class	BD-11605	United States	San Francisco	California	94122	West	FUR-CH-10003833	4
47	CA-2015-146703	10/20/2015	10/25/2015	Second Class	PO-18865	United States	Westland	Michigan	48185	Central	OFF-ST-10001713	4
9826	US-2015-164406	8/15/2015	8/19/2015	Standard Class	BD-11605	United States	San Francisco	California	94122	West	OFF-BI-10003638	3
9825	US-2015-164406	8/15/2015	8/19/2015	Standard Class	BD-11605	United States	San Francisco	California	94122	West	OFF-BI-10002309	4
9824	US-2015-164406	8/15/2015	8/19/2015	Standard Class	BD-11605	United States	San Francisco	California	94122	West	OFF-PA-10000167	3
9823	US-2015-164406	8/15/2015	8/19/2015	Standard Class	BD-11605	United States	San Francisco	California	94122	West	OFF-AP-10003287	3
9811	US-2015-139640	11/7/2015	11/11/2015	Second Class	TB-21595	United States	Portland	Oregon	97206	West	OFF-AR-10002240	4
9810	US-2015-139640	11/7/2015	11/11/2015	Second Class	TB-21595	United States	Portland	Oregon	97206	West	OFF-PA-10000304	5
9795	CA-2015-127166	5/21/2015	5/23/2015	Second Class	KH-16360	United States	Houston	Texas	77070	Central	OFF-BI-10000977	3
9794	CA-2015-127166	5/21/2015	5/23/2015	Second Class	KH-16360	United States	Houston	Texas	77070	Central	OFF-PA-10001560	1
9793	CA-2015-127166	5/21/2015	5/23/2015	Second Class	KH-16360	United States	Houston	Texas	77070	Central	FUR-CH-10003396	2
9792	CA-2015-127166	5/21/2015	5/23/2015	Second Class	KH-16360	United States	Houston	Texas	77070	Central	OFF-EN-10003134	6
9787	US-2015-114377	11/5/2015	11/5/2015	Same Day	BG-11035	United States	Hampton	Virginia	23666	South	FUR-CH-10004754	5
9780	CA-2015-169019	7/26/2015	7/30/2015	Standard Class	LF-17185	United States	San Antonio	Texas	78207	Central	OFF-AP-10003281	2
9779	CA-2015-169019	7/26/2015	7/30/2015	Standard Class	LF-17185	United States	San Antonio	Texas	78207	Central	OFF-BI-10001679	5
9778	CA-2015-169019	7/26/2015	7/30/2015	Standard Class	LF-17185	United States	San Antonio	Texas	78207	Central	TEC-AC-10002076	9
9777	CA-2015-169019	7/26/2015	7/30/2015	Standard Class	LF-17185	United States	San Antonio	Texas	78207	Central	OFF-BI-10001524	4
9776	CA-2015-169019	7/26/2015	7/30/2015	Standard Class	LF-17185	United States	San Antonio	Texas	78207	Central	FUR-FU-10004666	3
9775	CA-2015-169019	7/26/2015	7/30/2015	Standard Class	LF-17185	United States	San Antonio	Texas	78207	Central	OFF-BI-10004995	8
9765	CA-2015-123855	6/18/2015	6/23/2015	Standard Class	MC-18100	United States	Los Angeles	California	90036	West	TEC-PH-10000215	5
9764	CA-2015-121762	2/14/2015	2/18/2015	Standard Class	ML-17395	United States	Seattle	Washington	98103	West	OFF-SU-10000157	2
9763	CA-2015-121762	2/14/2015	2/18/2015	Standard Class	ML-17395	United States	Seattle	Washington	98103	West	OFF-AP-10001293	2
68	CA-2015-106376	12/5/2015	12/10/2015	Standard Class	BS-11590	United States	Gilbert	Arizona	85234	West	OFF-AR-10002671	8
69	CA-2015-106376	12/5/2015	12/10/2015	Standard Class	BS-11590	United States	Gilbert	Arizona	85234	West	TEC-PH-10002726	4
9762	CA-2015-121762	2/14/2015	2/18/2015	Standard Class	ML-17395	United States	Seattle	Washington	98103	West	TEC-AC-10000736	3
9749	US-2015-140914	11/11/2015	11/15/2015	Standard Class	BH-11710	United States	Chicago	Illinois	60653	Central	FUR-CH-10003379	4
9748	US-2015-140914	11/11/2015	11/15/2015	Standard Class	BH-11710	United States	Chicago	Illinois	60653	Central	FUR-FU-10000175	2
9736	CA-2015-128062	11/19/2015	11/22/2015	Second Class	AD-10180	United States	Philadelphia	Pennsylvania	19134	East	OFF-PA-10001583	1
9735	CA-2015-114321	8/20/2015	8/25/2015	Standard Class	NC-18535	United States	Hampton	Virginia	23666	South	OFF-BI-10001359	1
9734	CA-2015-114321	8/20/2015	8/25/2015	Standard Class	NC-18535	United States	Hampton	Virginia	23666	South	OFF-PA-10000246	2
9733	CA-2015-114321	8/20/2015	8/25/2015	Standard Class	NC-18535	United States	Hampton	Virginia	23666	South	FUR-CH-10001797	13
9731	CA-2015-111962	9/29/2015	10/4/2015	Standard Class	EB-14170	United States	Seattle	Washington	98115	West	OFF-ST-10000046	5
9730	CA-2015-111962	9/29/2015	10/4/2015	Standard Class	EB-14170	United States	Seattle	Washington	98115	West	OFF-BI-10001308	2
79	US-2015-147606	11/26/2015	12/1/2015	Second Class	JE-15745	United States	Houston	Texas	77070	Central	FUR-FU-10003194	5
9724	CA-2015-101364	12/22/2015	12/26/2015	Standard Class	TW-21025	United States	New York City	New York	10011	East	OFF-BI-10003984	13
9715	CA-2015-114251	11/5/2015	11/10/2015	Standard Class	MD-17350	United States	Philadelphia	Pennsylvania	19143	East	TEC-AC-10004864	2
82	CA-2015-139451	10/12/2015	10/16/2015	Standard Class	DN-13690	United States	San Francisco	California	94122	West	OFF-AR-10002053	5
83	CA-2015-139451	10/12/2015	10/16/2015	Standard Class	DN-13690	United States	San Francisco	California	94122	West	OFF-ST-10002370	1
9714	CA-2015-114251	11/5/2015	11/10/2015	Standard Class	MD-17350	United States	Philadelphia	Pennsylvania	19143	East	TEC-AC-10001101	5
9713	CA-2015-114251	11/5/2015	11/10/2015	Standard Class	MD-17350	United States	Philadelphia	Pennsylvania	19143	East	OFF-ST-10003716	6
9712	CA-2015-114251	11/5/2015	11/10/2015	Standard Class	MD-17350	United States	Philadelphia	Pennsylvania	19143	East	OFF-BI-10003684	2
9711	CA-2015-114251	11/5/2015	11/10/2015	Standard Class	MD-17350	United States	Philadelphia	Pennsylvania	19143	East	FUR-FU-10001468	2
9697	CA-2015-144281	6/10/2015	6/15/2015	Second Class	HK-14890	United States	Detroit	Michigan	48234	Central	OFF-LA-10003930	5
9677	US-2015-120175	11/28/2015	12/3/2015	Standard Class	MC-17635	United States	Richmond	Indiana	47374	Central	OFF-EN-10003862	6
9675	US-2015-164644	7/22/2015	7/24/2015	Second Class	JL-15850	United States	Houston	Texas	77095	Central	OFF-ST-10003123	1
9660	CA-2015-100860	3/26/2015	3/30/2015	Second Class	CS-12505	United States	Pomona	California	91767	West	OFF-LA-10001982	5
9659	CA-2015-156160	9/22/2015	9/29/2015	Standard Class	AS-10090	United States	New York City	New York	10035	East	FUR-CH-10004983	4
9658	CA-2015-156160	9/22/2015	9/29/2015	Standard Class	AS-10090	United States	New York City	New York	10035	East	OFF-AR-10003876	4
9657	CA-2015-156160	9/22/2015	9/29/2015	Standard Class	AS-10090	United States	New York City	New York	10035	East	OFF-BI-10003355	1
9656	CA-2015-156160	9/22/2015	9/29/2015	Standard Class	AS-10090	United States	New York City	New York	10035	East	FUR-FU-10001876	3
9649	CA-2015-150518	11/19/2015	11/24/2015	Standard Class	MW-18220	United States	Coon Rapids	Minnesota	55433	Central	TEC-PH-10002103	3
9648	CA-2015-150518	11/19/2015	11/24/2015	Standard Class	MW-18220	United States	Coon Rapids	Minnesota	55433	Central	OFF-ST-10000877	4
9644	CA-2015-104563	3/7/2015	3/12/2015	Standard Class	CM-12715	United States	Seattle	Washington	98103	West	FUR-CH-10004495	2
9643	CA-2015-104563	3/7/2015	3/12/2015	Standard Class	CM-12715	United States	Seattle	Washington	98103	West	FUR-CH-10002780	6
9642	CA-2015-104563	3/7/2015	3/12/2015	Standard Class	CM-12715	United States	Seattle	Washington	98103	West	OFF-ST-10000934	5
9641	CA-2015-104563	3/7/2015	3/12/2015	Standard Class	CM-12715	United States	Seattle	Washington	98103	West	OFF-AR-10000390	5
9638	CA-2015-124702	11/18/2015	11/25/2015	Standard Class	MH-17785	United States	Seattle	Washington	98105	West	FUR-TA-10003008	4
9637	CA-2015-124702	11/18/2015	11/25/2015	Standard Class	MH-17785	United States	Seattle	Washington	98105	West	FUR-FU-10003553	2
9636	CA-2015-151330	10/14/2015	10/17/2015	First Class	TC-21295	United States	Everett	Massachusetts	2149	East	FUR-CH-10000749	9
9635	CA-2015-151330	10/14/2015	10/17/2015	First Class	TC-21295	United States	Everett	Massachusetts	2149	East	OFF-ST-10000615	7
9634	CA-2015-151330	10/14/2015	10/17/2015	First Class	TC-21295	United States	Everett	Massachusetts	2149	East	TEC-AC-10000865	3
9630	CA-2015-118192	1/13/2015	1/18/2015	Standard Class	MM-17920	United States	Newark	Ohio	43055	East	OFF-BI-10003476	2
9629	CA-2015-118192	1/13/2015	1/18/2015	Standard Class	MM-17920	United States	Newark	Ohio	43055	East	OFF-PA-10002947	7
9628	CA-2015-139283	11/23/2015	11/27/2015	Standard Class	BT-11440	United States	Detroit	Michigan	48227	Central	OFF-BI-10002049	3
9623	CA-2015-115133	9/26/2015	9/30/2015	Standard Class	DA-13450	United States	Lancaster	Ohio	43130	East	OFF-PA-10000174	4
9622	CA-2015-115133	9/26/2015	9/30/2015	Standard Class	DA-13450	United States	Lancaster	Ohio	43130	East	TEC-AC-10002370	2
9621	CA-2015-115133	9/26/2015	9/30/2015	Standard Class	DA-13450	United States	Lancaster	Ohio	43130	East	OFF-AP-10001634	6
9616	CA-2015-128524	11/11/2015	11/13/2015	First Class	MZ-17515	United States	Seattle	Washington	98115	West	OFF-BI-10003527	2
114	CA-2015-115259	8/25/2015	8/27/2015	Second Class	RC-19960	United States	Columbus	Ohio	43229	East	OFF-FA-10000621	14
115	CA-2015-115259	8/25/2015	8/27/2015	Second Class	RC-19960	United States	Columbus	Ohio	43229	East	OFF-EN-10002600	2
116	CA-2015-115259	8/25/2015	8/27/2015	Second Class	RC-19960	United States	Columbus	Ohio	43229	East	OFF-PA-10004965	3
117	CA-2015-115259	8/25/2015	8/27/2015	Second Class	RC-19960	United States	Columbus	Ohio	43229	East	OFF-EN-10002504	6
9615	CA-2015-128524	11/11/2015	11/13/2015	First Class	MZ-17515	United States	Seattle	Washington	98115	West	TEC-AC-10002718	7
9614	CA-2015-128524	11/11/2015	11/13/2015	First Class	MZ-17515	United States	Seattle	Washington	98115	West	OFF-AP-10002892	1
9603	CA-2015-130155	5/19/2015	5/22/2015	First Class	TD-20995	United States	Virginia Beach	Virginia	23464	South	OFF-SU-10004737	5
9591	CA-2015-119172	5/11/2015	5/15/2015	Standard Class	HD-14785	United States	Chicago	Illinois	60610	Central	OFF-BI-10002026	9
9590	CA-2015-119172	5/11/2015	5/15/2015	Standard Class	HD-14785	United States	Chicago	Illinois	60610	Central	OFF-PA-10003036	3
9568	CA-2015-130428	3/31/2015	3/31/2015	Same Day	TG-21640	United States	Tampa	Florida	33614	South	OFF-AR-10004027	2
9567	CA-2015-130428	3/31/2015	3/31/2015	Same Day	TG-21640	United States	Tampa	Florida	33614	South	OFF-BI-10001636	5
125	US-2015-152030	12/26/2015	12/28/2015	Second Class	AD-10180	United States	Houston	Texas	77041	Central	FUR-CH-10004063	3
126	US-2015-134614	9/20/2015	9/25/2015	Standard Class	PF-19165	United States	Bloomington	Illinois	61701	Central	FUR-TA-10004534	6
9566	CA-2015-130428	3/31/2015	3/31/2015	Same Day	TG-21640	United States	Tampa	Florida	33614	South	FUR-CH-10002965	7
9558	CA-2015-103086	10/17/2015	10/19/2015	Second Class	EB-14170	United States	Houston	Texas	77095	Central	FUR-FU-10004586	2
9547	CA-2015-166590	10/29/2015	11/2/2015	Standard Class	NC-18625	United States	Columbus	Indiana	47201	Central	OFF-PA-10000482	2
9546	CA-2015-166590	10/29/2015	11/2/2015	Standard Class	NC-18625	United States	Columbus	Indiana	47201	Central	TEC-AC-10003433	2
9524	CA-2015-169446	12/19/2015	12/25/2015	Standard Class	SG-20605	United States	Chicago	Illinois	60623	Central	OFF-ST-10000419	3
9523	CA-2015-169446	12/19/2015	12/25/2015	Standard Class	SG-20605	United States	Chicago	Illinois	60623	Central	OFF-PA-10000295	3
9522	CA-2015-169446	12/19/2015	12/25/2015	Standard Class	SG-20605	United States	Chicago	Illinois	60623	Central	TEC-PH-10002817	3
9516	CA-2015-154165	2/17/2015	2/24/2015	Standard Class	DL-13315	United States	Chicago	Illinois	60653	Central	OFF-AR-10003631	14
9515	CA-2015-100293	3/14/2015	3/18/2015	Standard Class	NF-18475	United States	Jacksonville	Florida	32216	South	OFF-PA-10000176	6
9512	CA-2015-130575	12/14/2015	12/16/2015	First Class	CS-11845	United States	Chicago	Illinois	60623	Central	OFF-BI-10002353	3
9510	CA-2015-149104	4/5/2015	4/7/2015	Second Class	RD-19900	United States	Dearborn Heights	Michigan	48127	Central	OFF-ST-10000991	6
9509	CA-2015-149104	4/5/2015	4/7/2015	Second Class	RD-19900	United States	Dearborn Heights	Michigan	48127	Central	OFF-AR-10004685	3
9508	CA-2015-149104	4/5/2015	4/7/2015	Second Class	RD-19900	United States	Dearborn Heights	Michigan	48127	Central	OFF-BI-10004209	5
9507	CA-2015-149104	4/5/2015	4/7/2015	Second Class	RD-19900	United States	Dearborn Heights	Michigan	48127	Central	OFF-AR-10002952	2
9484	CA-2015-122679	7/22/2015	7/28/2015	Standard Class	AB-10255	United States	Los Angeles	California	90008	West	OFF-AR-10004757	6
9481	CA-2015-126193	9/7/2015	9/14/2015	Standard Class	SS-20410	United States	Oswego	Illinois	60543	Central	OFF-BI-10004632	5
9480	CA-2015-126193	9/7/2015	9/14/2015	Standard Class	SS-20410	United States	Oswego	Illinois	60543	Central	OFF-BI-10001249	3
9479	CA-2015-126193	9/7/2015	9/14/2015	Standard Class	SS-20410	United States	Oswego	Illinois	60543	Central	OFF-FA-10000936	5
9465	CA-2015-109127	12/21/2015	12/25/2015	Standard Class	JC-15775	United States	Newark	Delaware	19711	East	OFF-LA-10004409	6
9464	CA-2015-156545	2/27/2015	3/3/2015	First Class	JS-16030	United States	Columbus	Ohio	43229	East	OFF-AR-10003560	4
147	CA-2015-110072	10/22/2015	10/28/2015	Standard Class	MG-17680	United States	Newark	Ohio	43055	East	FUR-FU-10000521	4
9462	CA-2015-100867	10/19/2015	10/24/2015	Standard Class	EH-14125	United States	Lakewood	California	90712	West	TEC-PH-10004922	6
9461	CA-2015-101833	11/17/2015	11/22/2015	Second Class	FG-14260	United States	New York City	New York	10024	East	OFF-PA-10003591	3
9460	CA-2015-138240	10/9/2015	10/14/2015	Standard Class	SJ-20500	United States	San Francisco	California	94122	West	TEC-PH-10002583	1
9459	CA-2015-138240	10/9/2015	10/14/2015	Standard Class	SJ-20500	United States	San Francisco	California	94122	West	OFF-AR-10002135	3
9450	CA-2015-140032	9/8/2015	9/13/2015	Standard Class	TS-21340	United States	San Francisco	California	94109	West	OFF-BI-10000822	2
9442	CA-2015-165477	12/29/2015	12/31/2015	Second Class	RE-19405	United States	Kent	Ohio	44240	East	OFF-AP-10003281	5
9441	CA-2015-100391	5/25/2015	5/29/2015	Standard Class	BW-11065	United States	New York City	New York	10035	East	OFF-PA-10001471	2
9440	US-2015-154655	10/12/2015	10/17/2015	Standard Class	BP-11050	United States	Chicago	Illinois	60623	Central	OFF-SU-10000898	2
9429	CA-2015-152100	5/11/2015	5/16/2015	Standard Class	VW-21775	United States	Huntsville	Texas	77340	Central	FUR-CH-10000015	8
9428	CA-2015-167486	11/27/2015	12/1/2015	Standard Class	JO-15145	United States	Buffalo	New York	14215	East	FUR-FU-10003268	5
158	CA-2015-104269	3/1/2015	3/6/2015	Second Class	DB-13060	United States	Seattle	Washington	98115	West	FUR-CH-10004063	2
9426	CA-2015-116246	9/12/2015	9/17/2015	Second Class	LW-17215	United States	New York City	New York	10035	East	FUR-CH-10002024	6
9425	CA-2015-145254	7/23/2015	7/27/2015	Standard Class	NC-18535	United States	San Francisco	California	94122	West	TEC-AC-10002167	3
9424	CA-2015-145254	7/23/2015	7/27/2015	Standard Class	NC-18535	United States	San Francisco	California	94122	West	TEC-PH-10004531	3
9423	CA-2015-145254	7/23/2015	7/27/2015	Standard Class	NC-18535	United States	San Francisco	California	94122	West	OFF-SU-10004664	5
9422	CA-2015-145254	7/23/2015	7/27/2015	Standard Class	NC-18535	United States	San Francisco	California	94122	West	TEC-PH-10000441	6
9419	CA-2015-148285	10/27/2015	11/1/2015	Standard Class	RD-19810	United States	Fayetteville	North Carolina	28314	South	OFF-PA-10000349	3
165	CA-2015-139892	9/8/2015	9/12/2015	Standard Class	BM-11140	United States	San Antonio	Texas	78207	Central	OFF-AR-10004441	3
166	CA-2015-139892	9/8/2015	9/12/2015	Standard Class	BM-11140	United States	San Antonio	Texas	78207	Central	TEC-MA-10000822	8
167	CA-2015-139892	9/8/2015	9/12/2015	Standard Class	BM-11140	United States	San Antonio	Texas	78207	Central	OFF-ST-10000991	3
168	CA-2015-139892	9/8/2015	9/12/2015	Standard Class	BM-11140	United States	San Antonio	Texas	78207	Central	FUR-CH-10004287	9
169	CA-2015-139892	9/8/2015	9/12/2015	Standard Class	BM-11140	United States	San Antonio	Texas	78207	Central	OFF-AR-10002656	6
170	CA-2015-139892	9/8/2015	9/12/2015	Standard Class	BM-11140	United States	San Antonio	Texas	78207	Central	OFF-AP-10002518	5
171	CA-2015-139892	9/8/2015	9/12/2015	Standard Class	BM-11140	United States	San Antonio	Texas	78207	Central	TEC-PH-10003931	3
172	CA-2015-118962	8/5/2015	8/9/2015	Standard Class	CS-12130	United States	Los Angeles	California	90004	West	OFF-PA-10000659	3
173	CA-2015-118962	8/5/2015	8/9/2015	Standard Class	CS-12130	United States	Los Angeles	California	90004	West	OFF-PA-10001144	2
174	CA-2015-118962	8/5/2015	8/9/2015	Standard Class	CS-12130	United States	Los Angeles	California	90004	West	FUR-CH-10003817	7
175	US-2015-100853	9/14/2015	9/19/2015	Standard Class	JB-15400	United States	Chicago	Illinois	60623	Central	OFF-AP-10000891	2
176	US-2015-100853	9/14/2015	9/19/2015	Standard Class	JB-15400	United States	Chicago	Illinois	60623	Central	OFF-LA-10003148	4
9418	CA-2015-148285	10/27/2015	11/1/2015	Standard Class	RD-19810	United States	Fayetteville	North Carolina	28314	South	OFF-PA-10001166	2
9407	CA-2015-152618	3/14/2015	3/17/2015	First Class	RB-19465	United States	Chicago	Illinois	60653	Central	OFF-PA-10001215	2
9406	CA-2015-152618	3/14/2015	3/17/2015	First Class	RB-19465	United States	Chicago	Illinois	60653	Central	TEC-MA-10003626	2
9402	CA-2015-159814	6/24/2015	6/28/2015	Standard Class	LP-17080	United States	Tucson	Arizona	85705	West	FUR-FU-10001731	2
181	CA-2015-166191	12/5/2015	12/9/2015	Second Class	DK-13150	United States	Decatur	Illinois	62521	Central	OFF-ST-10003455	2
182	CA-2015-166191	12/5/2015	12/9/2015	Second Class	DK-13150	United States	Decatur	Illinois	62521	Central	TEC-AC-10004659	7
183	CA-2015-158274	11/19/2015	11/24/2015	Second Class	RM-19675	United States	Monroe	Louisiana	71203	South	TEC-PH-10003273	4
184	CA-2015-158274	11/19/2015	11/24/2015	Second Class	RM-19675	United States	Monroe	Louisiana	71203	South	TEC-PH-10004896	5
185	CA-2015-158274	11/19/2015	11/24/2015	Second Class	RM-19675	United States	Monroe	Louisiana	71203	South	TEC-AC-10002345	2
9399	CA-2015-125997	9/20/2015	9/23/2015	First Class	MW-18220	United States	New York City	New York	10011	East	TEC-PH-10003072	9
187	CA-2015-123260	8/26/2015	8/30/2015	Standard Class	FM-14290	United States	Los Angeles	California	90032	West	TEC-AC-10002323	8
9398	CA-2015-125997	9/20/2015	9/23/2015	First Class	MW-18220	United States	New York City	New York	10011	East	OFF-AP-10003842	1
9397	CA-2015-125997	9/20/2015	9/23/2015	First Class	MW-18220	United States	New York City	New York	10011	East	OFF-LA-10002762	6
9396	CA-2015-125997	9/20/2015	9/23/2015	First Class	MW-18220	United States	New York City	New York	10011	East	FUR-BO-10002213	2
9395	CA-2015-125997	9/20/2015	9/23/2015	First Class	MW-18220	United States	New York City	New York	10011	East	FUR-CH-10001394	2
9394	CA-2015-125997	9/20/2015	9/23/2015	First Class	MW-18220	United States	New York City	New York	10011	East	TEC-PH-10003484	5
9384	CA-2015-154158	12/23/2015	12/27/2015	Second Class	CC-12670	United States	Tampa	Florida	33614	South	OFF-ST-10004950	5
9383	CA-2015-154158	12/23/2015	12/27/2015	Second Class	CC-12670	United States	Tampa	Florida	33614	South	OFF-AR-10001868	1
9382	CA-2015-154158	12/23/2015	12/27/2015	Second Class	CC-12670	United States	Tampa	Florida	33614	South	OFF-ST-10000078	2
196	CA-2015-140004	3/21/2015	3/25/2015	Standard Class	CB-12025	United States	Hamilton	Ohio	45011	East	OFF-AR-10004685	2
197	CA-2015-140004	3/21/2015	3/25/2015	Standard Class	CB-12025	United States	Hamilton	Ohio	45011	East	OFF-AR-10004027	3
9381	CA-2015-154158	12/23/2015	12/27/2015	Second Class	CC-12670	United States	Tampa	Florida	33614	South	FUR-CH-10004698	1
9380	CA-2015-154158	12/23/2015	12/27/2015	Second Class	CC-12670	United States	Tampa	Florida	33614	South	OFF-PA-10001295	3
9368	CA-2015-108147	6/8/2015	6/13/2015	Standard Class	RD-19480	United States	Long Beach	New York	11561	East	OFF-ST-10003470	6
9367	CA-2015-108147	6/8/2015	6/13/2015	Standard Class	RD-19480	United States	Long Beach	New York	11561	East	OFF-BI-10003876	2
202	CA-2015-133690	8/3/2015	8/5/2015	First Class	BS-11755	United States	Denver	Colorado	80219	West	FUR-TA-10004289	2
203	CA-2015-133690	8/3/2015	8/5/2015	First Class	BS-11755	United States	Denver	Colorado	80219	West	OFF-AP-10003622	1
